,driverId,fname,lname,raceId,year,laps,fastestLapTime,fastestLap,fastestLapSpeed,averagelaptime,time_deviation,avg_pitstop,pit_dev
4210,846,Lando,Norris,1057.0,2021,51,105.326,41.0,205.18,157.2777254901961,290.57958493590553,682.2693333333333,1150.2050581754254
4211,846,Lando,Norris,1058.0,2021,70,68.903,65.0,225.604,70.63258571428571,2.5306572697985534,21.692,
4212,846,Lando,Norris,1059.0,2021,53,97.425,52.0,215.87,100.18494339622642,3.5497509252551493,30.531,
4213,846,Lando,Norris,1060.0,2021,71,68.471,62.0,227.027,71.19101408450703,8.10689759665533,26.474,
4214,846,Lando,Norris,1061.0,2021,52,91.42,44.0,231.979,137.1510961538461,296.44530518271495,1041.962,1428.7177366687933
4215,846,Lando,Norris,1064.0,2021,71,74.236,48.0,206.535,76.86936619718311,2.932429437657632,20.443,
4216,846,Lando,Norris,1065.0,2021,53,84.971,53.0,245.434,92.7568301886793,17.457662133921254,24.168,
4217,846,Lando,Norris,1066.0,2021,53,97.423,39.0,216.096,104.30613207547171,13.885527604221785,31.247,2.012425899256914
4218,846,Lando,Norris,1067.0,2021,58,92.446,50.0,207.87,95.0226896551724,2.7467616480355885,23.239,
4219,846,Lando,Norris,1069.0,2021,56,100.22800000000001,41.0,198.016,102.87405357142858,4.173429417897088,24.9665,0.8223651865199525
4220,846,Lando,Norris,1070.0,2021,70,80.617,67.0,192.197,84.93302857142857,10.464452283486928,22.534,
4221,846,Lando,Norris,1071.0,2021,70,73.761,53.0,210.306,79.52652857142857,10.135132552019137,21.2184,4.332633817898762
4222,846,Lando,Norris,1072.0,2021,50,91.914,49.0,241.817,152.72952000000006,228.82922565647164,718.284,605.9255359967923
4223,846,Lando,Norris,1073.0,2021,58,86.762,58.0,219.123,94.42318965517244,13.976616535142453,21.7765,0.5607356774809317
4224,846,Lando,Norris,1074.0,2022,57,96.988,51.0,200.882,103.68278947368421,8.499685344463476,25.636666666666667,1.5122672823721781
4225,846,Lando,Norris,1075.0,2022,50,92.753,46.0,239.629,102.30834,16.33317653423141,20.383,
4226,846,Lando,Norris,1076.0,2022,58,82.248,55.0,231.018,91.72156896551724,17.65877636987131,17.556,
4227,846,Lando,Norris,1077.0,2022,63,80.90299999999999,61.0,218.439,88.29873015873014,14.16664959617658,30.07,
4228,846,Lando,Norris,1078.0,2022,39,93.411,37.0,208.575,96.13953846153848,3.5051454947364533,19.986,
4229,846,Lando,Norris,1079.0,2022,66,85.619,53.0,196.568,89.75318181818184,4.188503451882732,22.474,0.7610959203674665
4230,846,Lando,Norris,1080.0,2022,64,74.693,55.0,160.834,109.41399999999999,151.64127094131865,314.317,579.1413435187188
4231,846,Lando,Norris,1081.0,2022,51,107.997,37.0,200.105,112.51954901960785,8.40612180809611,21.443,
4232,846,Lando,Norris,1082.0,2022,70,77.495,63.0,202.588,83.27002857142855,10.43771125305114,33.583,13.362903950863373
4233,846,Lando,Norris,1083.0,2022,52,91.645,47.0,231.41,159.27411538461536,429.5347495156096,1033.6070000000002,1740.3715856057868
4234,846,Lando,Norris,1084.0,2022,70,69.304,62.0,224.298,72.46455714285716,4.80833905347877,25.004,3.280975464705581
4235,846,Lando,Norris,1085.0,2022,53,99.037,43.0,212.356,102.9082641509434,10.15898818809263,37.539,
4236,846,Lando,Norris,1086.0,2022,70,83.043,47.0,189.92,86.48874285714287,5.973271471969675,22.711,1.2105668093913693
4237,847,George,Russell,1010.0,2019,56,88.713,55.0,215.197,92.44651785714281,4.270692245318173,21.616,0.1032375900532365
4238,847,George,Russell,1011.0,2019,56,97.313,14.0,200.211,102.16098214285714,7.717660887956498,24.7725,0.1972827919510467
4239,847,George,Russell,1012.0,2019,54,97.283,51.0,201.716,102.7936111111111,4.740338601140125,24.1485,0.25950818869546355
4240,847,George,Russell,1013.0,2019,49,107.251,42.0,201.497,112.77710204081633,7.9345045220356445,20.613,0.19516147160748695
4241,847,George,Russell,1014.0,2019,65,82.382,64.0,203.418,89.38812307692307,10.698170723463212,22.144,0.4214356415871824
4242,847,George,Russell,1015.0,2019,77,77.038,76.0,155.938,80.97105194805191,6.439624424926348,26.165,
4243,847,George,Russell,1016.0,2019,68,77.241,58.0,203.254,79.40870588235292,3.0590830986982027,23.686,
4244,847,George,Russell,1017.0,2019,51,95.83,51.0,219.463,100.26831372549022,5.525787598126429,34.722,3.92019999489822
4245,847,George,Russell,1018.0,2019,69,69.926,52.0,222.303,71.56278260869568,2.7632749318706695,22.772,
4246,847,George,Russell,1019.0,2019,51,91.013,50.0,233.017,95.76192156862744,8.35376105438296,30.245,
4247,847,George,Russell,1020.0,2019,64,77.485,60.0,212.51,98.40123437500003,13.178707532001678,20.8858,1.736929100452866
4248,847,George,Russell,1021.0,2019,68,82.386,66.0,191.435,84.76030882352941,2.694690895558812,21.333,
4249,847,George,Russell,1022.0,2019,43,108.86,34.0,231.622,117.61053488372092,17.366028760812682,22.442,
4250,847,George,Russell,1023.0,2019,52,84.842,51.0,245.807,87.83528846153847,4.738068748359186,24.198,
4251,847,George,Russell,1024.0,2019,34,108.285,29.0,168.322,111.06182352941175,7.743099690459839,38.752,
4252,847,George,Russell,1025.0,2019,27,101.705,18.0,206.998,108.81488888888889,16.299664919475475,29.857,
4253,847,George,Russell,1026.0,2019,50,95.458,27.0,218.998,98.07956,3.4247190449937435,23.792,
4254,847,George,Russell,1027.0,2019,69,81.286,69.0,190.615,84.87094202898554,5.268512600915148,22.887,
4255,847,George,Russell,1028.0,2019,54,101.239,54.0,196.039,104.78031481481482,4.367733343440167,26.225,3.5680608178673183
4256,847,George,Russell,1029.0,2019,71,73.752,57.0,210.331,78.98981690140845,8.855528727152578,22.713333333333335,0.42163293672735574
4257,847,George,Russell,1030.0,2019,54,103.074,50.0,193.981,106.36109259259261,3.557445268773851,22.272,
4258,847,George,Russell,1031.0,2020,49,69.31700000000001,49.0,224.256,74.04655102040817,10.46250653934727,21.417,
4259,847,George,Russell,1032.0,2020,69,68.601,36.0,226.597,72.07000000000002,7.796361274187277,21.697,
4260,847,George,Russell,1033.0,2020,69,79.98400000000001,67.0,197.184,84.75136231884055,6.401666880749784,21.533,0.45529221385830726
4261,847,George,Russell,1034.0,2020,52,90.862,41.0,233.404,102.56321153846154,20.96136920514435,29.302,
4262,847,George,Russell,1035.0,2020,51,91.408,50.0,232.01,94.38998039215687,4.8264517836199134,28.47133333333333,0.19344335949660713
4263,847,George,Russell,1036.0,2020,65,82.503,37.0,203.119,85.91778461538463,3.445824182490252,22.298499999999997,0.5791204537917817
4264,847,George,Russell,1038.0,2020,53,84.42099999999999,39.0,247.033,121.93677358490564,219.0375335631949,776.5935000000001,1062.5615819144318
