,driverId,fname,lname,raceId,year,laps,fastestLapTime,fastestLap,fastestLapSpeed,avg_laptime,lap_deviation,avg_pitstop,pit_dev,race_position,circuitId,constructorId,q1,q2,q3,starting_position
1484,17,Mark,Webber,891,2013,44,111.39699999999999,31.0,226.347,114.91002272727275,3.5014518483028003,23.2405,0.33446150750123627,5.0,13.0,9.0,2:01.597,1:48.641,2:01.325,3.0
1485,17,Mark,Webber,892,2013,53,86.69,53.0,240.567,89.05098113207548,3.085841983906038,24.205,,3.0,14.0,9.0,1:24.923,1:24.263,1:23.968,2.0
1486,17,Mark,Webber,893,2013,60,109.783,51.0,166.091,118.33765,13.915869890439016,28.97,0.08626702730475871,15.0,15.0,9.0,1:45.271,1:43.272,1:43.152,4.0
1487,17,Mark,Webber,894,2013,36,103.863,27.0,194.621,114.36836111111113,16.84424073368831,22.93166666666667,0.4879470599699649,,,9.0,1:39.138,1:37.840,1:37.464,3.0
1488,17,Mark,Webber,895,2013,53,94.587,44.0,221.015,98.4232075471698,4.501273509363299,23.161666666666672,0.42555414853263185,2.0,22.0,9.0,1:32.271,1:31.513,1:30.915,1.0
1489,17,Mark,Webber,896,2013,39,89.5,30.0,206.145,92.46812820512818,4.318509618518426,23.473,0.019798989873222407,,,9.0,1:25.665,1:25.097,1:25.047,4.0
1490,17,Mark,Webber,897,2013,55,104.364,49.0,191.583,107.58063636363637,4.1151340798264995,21.543,0.5204305909532995,2.0,24.0,9.0,1:41.568,1:40.575,1:39.957,1.0
1491,17,Mark,Webber,898,2013,56,100.59100000000001,52.0,197.301,106.52757142857142,13.000382500466726,23.537,,3.0,69.0,9.0,1:38.161,1:37.312,1:36.441,2.0
1492,17,Mark,Webber,899,2013,71,75.436,51.0,205.636,78.40495774647887,3.4074116504073864,25.865000000000002,1.2063241687042496,2.0,18.0,9.0,1:26.689,1:26.963,1:27.572,4.0
1493,17,Mark,Webber,9,2009,60,94.003,37.0,197.151,96.72183333333335,4.3387633291052765,,,1.0,20.0,9.0,1:31.257,1:38.038,1:32.230,1.0
1494,17,Mark,Webber,92,2004,56,92.277,19.0,211.333,94.98669642857143,5.5297197065892565,,,8.0,3.0,19.0,1:32.625,,,14.0
1495,17,Mark,Webber,93,2004,61,82.931,55.0,214.139,85.71181967213113,5.102019301244678,,,13.0,21.0,19.0,1:20.921,,,8.0
1496,17,Mark,Webber,94,2004,65,78.617,11.0,211.877,81.50059999999996,4.61716720443932,,,12.0,4.0,19.0,1:16.514,,,9.0
1497,17,Mark,Webber,95,2004,11,77.46600000000001,11.0,155.216,101.76381818181817,28.9256692569703,,,,,19.0,1:15.725,,,12.0
1498,17,Mark,Webber,96,2004,60,91.893,37.0,201.678,93.85511666666666,4.17830642883894,,,7.0,20.0,19.0,1:31.797,,,14.0
1499,17,Mark,Webber,97,2004,6,76.739,6.0,204.584,94.4295,39.67483346782945,,,,,19.0,1:15.148,,,14.0
1500,17,Mark,Webber,98,2004,60,72.14,46.0,209.193,86.1045,24.376489192926886,,,,,19.0,1:11.286,,,10.0
1501,17,Mark,Webber,99,2004,70,75.956,53.0,209.063,78.1503857142857,3.6547991570062823,,,9.0,8.0,19.0,1:14.798,,,12.0
1502,18,Jenson,Button,1,2009,58,88.02,17.0,216.891,97.51351724137936,21.739205988858313,,,1.0,1.0,23.0,1:25.211,1:24.855,1:26.202,1.0
1503,18,Jenson,Button,10,2009,70,82.706,57.0,190.694,85.12805714285709,3.934864404365841,,,7.0,11.0,23.0,1:21.471,1:20.707,1:22.511,8.0
1504,18,Jenson,Button,100,2004,60,79.488,10.0,232.835,84.88971666666664,13.046525806904535,,,4.0,9.0,16.0,1:18.580,,,3.0
1505,18,Jenson,Button,101,2004,66,74.117,11.0,222.167,76.4126666666667,3.9293072567500635,,,2.0,10.0,16.0,1:13.674,,,3.0
1506,18,Jenson,Button,102,2004,70,80.425,47.0,196.103,82.7652857142857,4.0328454267458405,,,5.0,11.0,16.0,1:19.700,,,4.0
1507,18,Jenson,Button,103,2004,29,107.15100000000001,26.0,234.375,119.64324137931034,27.72331427137915,,,,,16.0,2:00.237,,,12.0
1508,18,Jenson,Button,104,2004,53,82.67099999999999,13.0,252.262,85.44613207547171,5.436549811011135,,,3.0,14.0,16.0,1:20.786,,,6.0
1509,18,Jenson,Button,105,2004,56,92.935,33.0,211.154,95.59741071428572,4.855246578428089,,,2.0,17.0,16.0,1:34.295,,,3.0
1510,18,Jenson,Button,106,2004,53,93.819,33.0,222.824,95.97447169811322,3.8211868605476575,,,3.0,22.0,16.0,1:35.157,,,5.0
1511,18,Jenson,Button,107,2004,3,84.44,2.0,183.709,87.118,2.9792050953232474,,,,,16.0,1:11.092,,,5.0
1512,18,Jenson,Button,11,2009,57,98.874,46.0,197.305,101.51231578947367,3.3750056622063327,,,7.0,12.0,23.0,1:38.531,1:38.601,1:39.821,5.0
1513,18,Jenson,Button,13,2009,53,84.935,46.0,245.538,86.50135849056603,3.6935082868685836,,,2.0,14.0,23.0,1:23.403,1:22.955,1:25.030,6.0
1514,18,Jenson,Button,14,2009,61,108.369,54.0,168.524,114.6942950819672,13.620588602484917,,,5.0,15.0,23.0,1:47.180,1:47.141,,12.0
1515,18,Jenson,Button,15,2009,53,93.251,42.0,224.182,100.22484905660376,15.741284206721444,,,8.0,22.0,23.0,1:31.041,1:30.880,1:32.962,7.0
1516,18,Jenson,Button,16,2009,71,74.353,46.0,208.631,78.48008450704224,10.603037274757616,,,5.0,18.0,23.0,1:24.297,1:22.504,,14.0
1517,18,Jenson,Button,17,2009,55,100.642,49.0,198.668,102.94329090909088,5.385511364257385,,,3.0,24.0,23.0,1:40.378,1:40.148,1:41.892,5.0
1518,18,Jenson,Button,19,2008,56,95.715,56.0,208.481,99.370875,5.015724923813469,,,10.0,2.0,11.0,1:35.847,1:35.208,,11.0
1519,18,Jenson,Button,2,2009,31,96.64099999999999,18.0,206.483,107.43941935483872,13.17314472395561,,,1.0,2.0,23.0,1:35.058,1:33.784,1:35.181,1.0
1520,18,Jenson,Button,20,2008,19,96.125,11.0,202.686,103.58205263157896,14.313954700352475,,,,,11.0,1:32.793,1:32.362,1:35.057,9.0
1521,18,Jenson,Button,21,2008,66,82.35300000000001,66.0,203.489,90.1827424242424,15.518932382302598,,,6.0,4.0,11.0,1:21.757,1:21.211,,13.0
1522,18,Jenson,Button,22,2008,57,87.998,57.0,218.377,91.41454385964914,8.603953840013187,,,11.0,5.0,11.0,1:27.428,1:27.298,,13.0
1523,18,Jenson,Button,23,2008,75,79.582,74.0,151.089,96.96233333333333,13.910515496824244,,,11.0,6.0,11.0,1:16.259,1:16.101,,12.0
1524,18,Jenson,Button,24,2008,70,79.352,58.0,197.847,83.59981428571426,9.054315408452204,,,11.0,7.0,11.0,1:23.565,,,19.0
1525,18,Jenson,Button,25,2008,16,80.876,15.0,196.345,86.3189375,9.089838351835525,,,,,11.0,1:16.306,,,17.0
1526,18,Jenson,Button,26,2008,38,93.376,21.0,198.205,100.33363157894739,10.656367421281708,,,,,11.0,1:21.631,,,17.0
1527,18,Jenson,Button,27,2008,66,77.636,56.0,212.097,83.65610606060609,14.456365717489605,,,17.0,10.0,11.0,1:15.993,1:15.701,,14.0
1528,18,Jenson,Button,28,2008,69,82.39699999999999,63.0,191.409,84.98782608695653,4.368252497403757,,,12.0,11.0,11.0,1:20.888,1:20.332,,12.0
1529,18,Jenson,Button,29,2008,56,100.763,21.0,193.606,102.74535714285715,3.361597804229797,,,13.0,12.0,11.0,1:38.880,,,16.0
1530,18,Jenson,Button,3,2009,56,113.54599999999999,44.0,172.825,126.9367857142857,20.28266331957085,,,3.0,17.0,23.0,1:35.533,1:35.556,1:36.532,5.0
1531,18,Jenson,Button,30,2008,43,110.67099999999999,19.0,227.832,115.81130232558138,8.039208215972288,,,15.0,13.0,11.0,1:48.211,,,17.0
1532,18,Jenson,Button,31,2008,53,89.827,52.0,232.166,99.63894339622641,13.931798581241152,,,15.0,14.0,11.0,1:37.006,,,19.0
1533,18,Jenson,Button,32,2008,61,108.128,61.0,168.7,115.67522950819672,15.662610549110731,,,9.0,15.0,11.0,1:45.660,1:45.133,,12.0
1534,18,Jenson,Button,33,2008,66,80.849,66.0,203.178,82.69837878787878,3.7352415049720937,,,14.0,16.0,11.0,1:19.100,,,18.0
1535,18,Jenson,Button,337,2010,49,119.97,45.0,189.017,122.56481632653066,3.442867486276696,,,7.0,3.0,1.0,1:55.715,1:55.168,1:55.672,8.0
1536,18,Jenson,Button,338,2010,58,89.291,52.0,213.804,96.83674137931034,16.13442189588453,,,1.0,1.0,1.0,1:24.897,1:24.531,1:24.675,4.0
1537,18,Jenson,Button,339,2010,56,98.501,49.0,202.584,101.18446428571433,3.657466604404976,,,8.0,2.0,1.0,1:52.211,,,17.0
1538,18,Jenson,Button,34,2008,55,97.773,54.0,200.705,100.40874545454545,4.8236548929830505,,,16.0,17.0,11.0,1:37.053,,,18.0
1539,18,Jenson,Button,340,2010,56,102.886,14.0,190.731,114.32433928571433,13.997583790558329,,,1.0,17.0,1.0,1:36.122,1:35.443,1:34.979,5.0
1540,18,Jenson,Button,341,2010,66,85.166,64.0,196.768,87.99740909090909,3.3140268276954723,,,5.0,4.0,1.0,1:21.915,1:21.168,1:20.991,5.0
1541,18,Jenson,Button,342,2010,2,134.285,2.0,89.54,116.39699999999999,25.29745220372992,,,,,1.0,1:15.623,1:15.150,1:14.637,8.0
1542,18,Jenson,Button,343,2010,58,89.895,42.0,213.769,91.90112068965519,2.658039067984677,,,2.0,5.0,1.0,1:27.555,1:27.277,1:26.781,4.0
1543,18,Jenson,Button,344,2010,70,78.144,66.0,200.906,80.51014285714284,3.2184628218790725,,,2.0,7.0,1.0,1:16.371,1:15.742,1:15.520,5.0
1544,18,Jenson,Button,345,2010,57,98.76599999999999,54.0,197.521,106.0040175438596,13.230818169943813,,,3.0,12.0,1.0,1:38.360,1:38.399,1:38.210,7.0
1545,18,Jenson,Button,346,2010,52,93.003,52.0,228.031,98.0805,8.006157237144569,,,4.0,9.0,1.0,1:31.435,1:31.699,,14.0
1546,18,Jenson,Button,347,2010,67,76.451,65.0,215.385,78.93053731343285,2.515648969395964,,,5.0,10.0,1.0,1:15.823,1:14.716,1:14.427,5.0
1547,18,Jenson,Button,348,2010,69,84.205,61.0,187.3,87.96210294117645,5.46137236085142,,,8.0,11.0,1.0,1:21.422,1:21.292,,11.0
1548,18,Jenson,Button,349,2010,15,112.87899999999999,6.0,223.375,120.63939999999998,18.74462990451246,,,,,1.0,1:57.981,1:46.790,1:46.206,5.0
1549,18,Jenson,Button,35,2008,70,74.759,59.0,207.498,81.45437142857145,11.896812370743648,,,13.0,18.0,11.0,1:12.810,,,17.0
1550,18,Jenson,Button,350,2010,53,84.598,46.0,246.516,86.55679245283018,2.6705687622280188,,,2.0,14.0,1.0,1:23.085,1:22.354,1:22.084,2.0
1551,18,Jenson,Button,351,2010,61,109.711,61.0,166.462,116.45840983606556,12.60776318566865,,,4.0,15.0,1.0,1:48.032,1:46.490,1:45.944,4.0
1552,18,Jenson,Button,352,2010,53,93.529,53.0,223.515,102.65745283018866,17.144823121511767,,,4.0,22.0,1.0,1:32.636,1:31.763,1:31.378,6.0
1553,18,Jenson,Button,353,2010,55,112.193,42.0,180.171,185.2863454545454,378.927086068372,,,12.0,35.0,1.0,1:38.123,1:37.064,1:36.731,7.0
1554,18,Jenson,Button,354,2010,71,73.932,71.0,209.819,78.97740845070422,8.167285768019815,,,5.0,18.0,1.0,1:19.905,1:19.288,,11.0
1555,18,Jenson,Button,355,2010,55,101.636,48.0,196.725,108.87061818181816,14.406867443573583,,,3.0,24.0,1.0,1:40.877,1:40.014,1:39.823,4.0
1556,18,Jenson,Button,36,2007,57,88.387,42.0,215.991,91.36489473684212,4.400359655285537,,,15.0,1.0,11.0,1:27.540,1:27.264,,14.0
1557,18,Jenson,Button,37,2007,55,98.658,54.0,202.262,101.18294545454549,4.953876328912024,,,12.0,2.0,11.0,1:35.913,1:36.088,,15.0
1558,18,Jenson,Button,39,2007,64,84.186,64.0,199.059,86.94690624999998,7.376705695071907,,,12.0,4.0,11.0,1:22.503,1:22.120,,14.0
1559,18,Jenson,Button,4,2009,57,94.588,11.0,205.979,96.63477192982452,4.887271931169575,,,1.0,3.0,23.0,1:32.978,1:32.842,1:34.044,4.0
1560,18,Jenson,Button,40,2007,77,76.80199999999999,40.0,156.558,79.06507792207793,3.291873477800788,,,11.0,6.0,11.0,1:17.297,1:16.457,1:17.939,10.0
1561,18,Jenson,Button,42,2007,72,74.703,42.0,202.015,76.98995833333333,3.923072026486387,,,12.0,19.0,11.0,1:13.306,1:12.998,,13.0
1562,18,Jenson,Button,43,2007,70,76.77,70.0,206.846,78.75835714285715,3.696118767445682,,,8.0,8.0,11.0,1:16.113,1:15.584,,12.0
1563,18,Jenson,Button,44,2007,58,83.581,29.0,221.433,85.30777586206898,3.8257323529750646,,,10.0,9.0,11.0,1:21.335,,,18.0
1564,18,Jenson,Button,45,2007,2,140.041,2.0,132.338,133.2035,9.669685232726035,,,,,11.0,1:32.983,,,17.0
1565,18,Jenson,Button,46,2007,35,82.906,25.0,190.234,85.48254285714282,4.680991582628477,,,,,11.0,1:21.737,,,17.0
1566,18,Jenson,Button,47,2007,57,88.873,34.0,216.227,91.5162456140351,4.705234548126396,,,13.0,5.0,11.0,1:28.373,1:28.220,,21.0
1567,18,Jenson,Button,48,2007,53,84.532,32.0,246.708,90.3768679245283,14.745522006094617,,,8.0,14.0,11.0,1:23.639,1:23.021,1:25.165,10.0
1568,18,Jenson,Button,49,2007,36,111.14099999999999,22.0,226.868,114.07386111111113,5.794252039257913,,,,,11.0,1:47.474,1:46.955,,12.0
1569,18,Jenson,Button,5,2009,66,82.899,17.0,202.149,88.4727575757576,14.152094557735813,,,1.0,4.0,23.0,1:20.707,1:20.192,1:20.527,1.0
1570,18,Jenson,Button,50,2007,66,91.951,58.0,178.647,109.40636363636364,18.749709279088826,,,11.0,16.0,11.0,1:26.614,1:25.454,1:26.913,6.0
1571,18,Jenson,Button,51,2007,56,98.913,39.0,198.392,106.19751785714284,6.602595817324278,,,5.0,17.0,11.0,1:37.092,1:36.771,1:39.285,10.0
1572,18,Jenson,Button,52,2007,20,74.039,20.0,209.516,76.62205,3.012368441765941,,,,,11.0,1:14.054,1:13.469,,16.0
1573,18,Jenson,Button,53,2006,57,92.729,39.0,210.109,94.84556140350877,4.276826355979161,,,4.0,3.0,11.0,1:32.603,1:32.025,1:31.549,3.0
1574,18,Jenson,Button,54,2006,56,95.604,35.0,208.723,97.32428571428568,4.269764160888795,,,3.0,2.0,11.0,1:35.023,1:33.527,1:33.986,2.0
1575,18,Jenson,Button,55,2006,56,87.799,17.0,217.437,100.27746428571427,21.80923954988243,,,10.0,1.0,11.0,1:28.081,1:26.337,1:25.229,1.0
1576,18,Jenson,Button,56,2006,62,85.34700000000001,29.0,209.174,88.80840322580647,9.881750023314094,,,7.0,21.0,11.0,1:24.480,1:23.749,1:22.988,2.0
1577,18,Jenson,Button,57,2006,28,94.042,9.0,197.069,98.69735714285711,11.989361528777287,,,,,11.0,1:31.420,1:30.755,1:30.940,6.0
1578,18,Jenson,Button,58,2006,66,77.367,40.0,215.301,79.39554545454546,3.6964210473700847,,,6.0,4.0,11.0,1:16.054,1:15.150,1:16.008,8.0
1579,18,Jenson,Button,59,2006,77,77.3,59.0,155.549,81.53550649350652,7.951519402345588,,,11.0,6.0,11.0,1:15.085,1:14.982,,13.0
1580,18,Jenson,Button,6,2009,78,75.19,49.0,159.914,77.49079487179488,2.903492394900679,,,1.0,6.0,23.0,1:15.210,1:15.016,1:14.902,1.0
1581,18,Jenson,Button,60,2006,8,85.207,8.0,217.207,102.892,27.356454412076147,,,,,11.0,1:23.247,,,19.0
1582,18,Jenson,Button,61,2006,69,78.001,21.0,201.274,82.58452173913042,10.684824689041458,,,9.0,7.0,11.0,1:16.594,1:15.814,1:16.608,8.0
1583,18,Jenson,Button,62,2006,3,124.69200000000001,2.0,121.027,124.95733333333332,8.752017043706747,,,,,11.0,1:12.238,1:11.865,1:12.523,7.0
1584,18,Jenson,Button,63,2006,61,78.51,47.0,202.262,81.01672131147542,3.938716695114233,,,,,11.0,1:17.495,,,19.0
1585,18,Jenson,Button,64,2006,67,76.818,14.0,214.356,78.9640447761194,3.57156210384211,,,4.0,10.0,11.0,1:15.869,1:14.378,1:14.862,4.0
1586,18,Jenson,Button,65,2006,70,85.143,57.0,185.236,96.29915714285715,14.306995868177555,,,1.0,11.0,11.0,1:20.820,1:19.943,1:20.092,4.0
1587,18,Jenson,Button,66,2006,58,88.474,58.0,217.202,92.12786206896554,10.250427557104544,,,4.0,5.0,11.0,1:28.222,1:26.872,1:27.790,7.0
1588,18,Jenson,Button,67,2006,53,83.518,51.0,249.704,85.37094339622642,4.642677722935558,,,5.0,14.0,11.0,1:22.512,1:21.572,1:22.011,5.0
1589,18,Jenson,Button,68,2006,56,99.206,51.0,197.806,105.8000535714286,6.044916224457896,,,4.0,17.0,11.0,1:45.809,1:44.662,1:45.503,4.0
1590,18,Jenson,Button,69,2006,53,93.451,35.0,223.702,95.61347169811319,3.9497915991945964,,,4.0,22.0,11.0,1:30.847,1:30.268,1:30.992,7.0
1591,18,Jenson,Button,7,2009,58,87.57900000000001,40.0,219.422,89.39393103448275,4.075719632344219,,,1.0,5.0,23.0,1:27.355,1:27.230,1:28.421,2.0
1592,18,Jenson,Button,70,2006,71,73.053,71.0,212.344,77.9316197183099,12.203853045383656,,,3.0,18.0,11.0,1:12.085,1:11.742,,14.0
1593,18,Jenson,Button,71,2005,56,86.26,55.0,221.316,90.00535714285715,4.54292308953196,,,11.0,1.0,16.0,1:41.512,1:30.616,,8.0
1594,18,Jenson,Button,72,2005,2,97.912,2.0,203.803,102.48750000000001,6.470734154638094,,,,,16.0,1:33.616,1:36.216,,9.0
1595,18,Jenson,Button,73,2005,46,92.411,45.0,210.832,95.09404347826091,3.94194646762525,,,,,16.0,1:30.957,1:33.391,,11.0
1596,18,Jenson,Button,74,2005,62,82.604,22.0,214.987,85.0387419354839,4.0859714013887425,,,,,16.0,1:20.464,1:23.641,,3.0
1597,18,Jenson,Button,77,2005,59,91.955,20.0,201.542,94.9565084745763,4.338963313229051,,,10.0,20.0,16.0,1:32.594,,,13.0
1598,18,Jenson,Button,78,2005,46,75.189,30.0,208.801,77.18176086956522,3.845695279918879,,,,,16.0,1:15.217,,,1.0
1599,18,Jenson,Button,8,2009,60,81.189,54.0,227.956,83.59355000000001,4.287025832553735,,,6.0,9.0,23.0,1:18.957,1:18.663,1:20.289,6.0
1600,18,Jenson,Button,80,2005,69,77.408,18.0,205.141,79.50685507246375,3.627090096333758,,,4.0,8.0,16.0,1:15.051,,,8.0
1601,18,Jenson,Button,81,2005,60,81.993,42.0,225.721,85.16420000000001,8.96259633577046,,,5.0,9.0,16.0,1:20.207,,,3.0
1602,18,Jenson,Button,82,2005,67,75.843,19.0,217.111,77.80628358208959,3.4963520547979727,,,3.0,10.0,16.0,1:14.759,,,2.0
1603,18,Jenson,Button,83,2005,70,82.406,70.0,191.388,84.34834285714285,3.8429298073128724,,,5.0,11.0,16.0,1:21.302,,,8.0
1604,18,Jenson,Button,84,2005,58,85.78999999999999,58.0,223.998,88.16824137931036,4.555427167407679,,,5.0,5.0,16.0,1:30.063,,,13.0
1605,18,Jenson,Button,841,2011,58,89.883,49.0,212.396,93.52694827586203,5.108007423583383,20.950333333333333,3.549919623503232,6.0,1.0,1.0,1:25.886,1:24.957,1:24.779,4.0
1606,18,Jenson,Button,842,2011,56,101.26400000000001,50.0,197.057,104.69808928571426,4.55291672458151,22.451333333333334,0.04485903847981391,2.0,2.0,1.0,1:37.033,1:35.569,1:35.200,4.0
1607,18,Jenson,Button,843,2011,56,100.62299999999999,39.0,195.021,104.07546428571429,4.359672618919435,21.924666666666667,1.623660781485263,4.0,17.0,1.0,1:35.924,1:34.662,1:34.421,2.0
1608,18,Jenson,Button,844,2011,58,91.167,47.0,210.786,94.4308448275862,3.9193113242253226,21.808000000000003,0.7200840228751083,6.0,5.0,1.0,1:27.374,1:26.485,1:25.982,6.0
1609,18,Jenson,Button,845,2011,66,87.518,63.0,191.48,90.59087878787881,4.044650702861561,20.295,0.4079019490024542,3.0,4.0,1.0,1:24.428,1:22.050,1:21.996,5.0
1610,18,Jenson,Button,846,2011,78,76.463,78.0,157.252,99.75321794871797,139.8391748057549,25.457000000000004,0.888817754098104,3.0,6.0,1.0,1:15.397,1:14.545,1:13.997,2.0
1611,18,Jenson,Button,847,2011,70,76.956,69.0,204.007,209.70767142857144,884.6790995664811,23.511166666666668,5.454185600680148,1.0,7.0,1.0,1:14.374,1:13.955,1:13.838,7.0
1612,18,Jenson,Button,848,2011,57,102.34,57.0,190.623,105.89884210526314,4.029127443599533,20.600333333333335,0.35204734530078985,6.0,12.0,1.0,1:39.453,1:37.749,1:37.645,6.0
1613,18,Jenson,Button,849,2011,39,96.982,31.0,218.675,104.2807435897436,8.156113727937463,24.216333333333335,0.8911039969236655,,,1.0,1:34.230,1:32.273,1:31.898,5.0
1614,18,Jenson,Button,85,2005,53,83.161,16.0,250.776,85.51498113207549,4.868278504337134,,,8.0,14.0,16.0,1:21.369,,,4.0
1615,18,Jenson,Button,850,2011,35,96.25800000000001,33.0,192.532,99.70042857142857,3.383467784995276,20.952,,,,1.0,1:33.224,1:31.532,1:31.288,7.0
1616,18,Jenson,Button,851,2011,70,83.937,58.0,187.898,91.46195714285719,8.173979486780633,20.965666666666667,0.8742427199201233,1.0,11.0,1.0,1:22.038,1:20.578,1:20.024,3.0
1617,18,Jenson,Button,852,2011,44,110.062,39.0,229.092,118.51277272727272,13.801459149119715,23.147333333333336,2.51098891541427,3.0,13.0,1.0,2:01.813,2:05.150,,13.0
1618,18,Jenson,Button,853,2011,53,86.207,52.0,241.915,91.61815094339617,11.372441540503191,21.877499999999998,0.3075914498161473,2.0,14.0,1.0,1:24.013,1:23.031,1:22.777,3.0
1619,18,Jenson,Button,854,2011,61,108.45400000000001,54.0,168.392,117.18842622950824,12.0261803335598,30.13166666666667,0.19470319292023291,2.0,15.0,1.0,1:46.956,1:45.472,1:44.804,3.0
1620,18,Jenson,Button,855,2011,53,96.568,52.0,216.481,102.89484905660376,12.096892425800656,20.935000000000002,0.19815902704646096,1.0,22.0,1.0,1:32.947,1:31.434,1:30.475,2.0
1621,18,Jenson,Button,856,2011,55,100.709,55.0,200.716,107.2125090909091,12.566917383105718,20.762,0.005656854249491757,4.0,35.0,1.0,1:37.929,1:37.302,1:36.126,3.0
1622,18,Jenson,Button,857,2011,60,87.967,60.0,209.737,90.72391666666664,3.5600137892118524,21.465,0.5275016587651661,2.0,68.0,1.0,1:26.225,1:25.299,1:24.950,5.0
1623,18,Jenson,Button,858,2011,55,103.154,51.0,193.83,106.50485454545458,4.1615432341334975,20.6045,0.42921381618023635,3.0,24.0,1.0,1:40.227,1:39.097,1:38.631,3.0
1624,18,Jenson,Button,859,2011,71,75.58,63.0,205.244,78.38171830985917,3.362650214098137,21.542,0.48480202144793016,3.0,18.0,1.0,1:13.281,1:12.820,1:12.283,3.0
1625,18,Jenson,Button,86,2005,44,113.32300000000001,44.0,221.61,123.4857272727273,18.434059453193974,,,3.0,13.0,16.0,1:47.978,,,9.0
1626,18,Jenson,Button,860,2012,58,89.187,56.0,214.053,97.40629310344832,16.07572353342485,23.055999999999997,0.309712770159707,1.0,1.0,1.0,1:26.832,1:25.663,1:25.074,2.0
1627,18,Jenson,Button,861,2012,56,102.1,50.0,195.443,178.06305357142858,403.1637177361718,26.746,5.551450891433699,14.0,2.0,1.0,1:37.575,1:36.928,1:36.368,2.0
1628,18,Jenson,Button,862,2012,56,100.422,56.0,195.411,103.70633928571428,4.330652792601242,22.551666666666666,3.521829117565662,2.0,17.0,1.0,1:36.746,1:35.942,1:36.191,6.0
1629,18,Jenson,Button,863,2012,55,98.04599999999999,47.0,198.714,101.84200000000003,4.970711939469555,22.96125,0.7220006348104328,18.0,3.0,1.0,1:34.792,1:33.416,1:32.711,4.0
1630,18,Jenson,Button,864,2012,66,88.624,41.0,189.09,91.4301666666667,3.764802336555445,20.427333333333333,0.5921624214126835,9.0,4.0,1.0,1:23.510,1:22.944,,11.0
1631,18,Jenson,Button,865,2012,70,79.923,51.0,150.444,82.76225714285712,6.089810096003244,25.219,,16.0,6.0,1.0,1:16.399,1:15.536,,13.0
1632,18,Jenson,Button,866,2012,69,77.843,63.0,201.682,80.72202898550728,3.572942719330674,21.652,0.2549372471805562,16.0,7.0,1.0,1:14.799,1:14.680,1:15.182,10.0
1633,18,Jenson,Button,867,2012,57,104.806,48.0,186.138,110.19828070175443,10.19298567600426,19.942999999999998,0.42850670939904645,8.0,12.0,1.0,1:39.622,1:38.563,1:38.801,9.0
1634,18,Jenson,Button,868,2012,52,96.086,52.0,220.714,99.14869230769227,4.040216357720782,24.950000000000003,0.26587214972614276,10.0,9.0,1.0,1:48.044,,,18.0
1635,18,Jenson,Button,869,2012,67,79.469,67.0,207.205,81.68374626865675,2.5789804794594375,17.349,0.7325626253092642,2.0,10.0,1.0,1:16.507,1:38.659,1:44.113,7.0
1636,18,Jenson,Button,87,2005,70,73.746,24.0,210.349,76.63287142857146,8.548829474789335,,,7.0,18.0,16.0,1:12.696,,,4.0
1637,18,Jenson,Button,870,2012,69,85.831,58.0,183.751,88.34414492753623,3.525252566151497,19.615333333333336,0.660860297894596,6.0,11.0,1.0,1:22.028,1:21.618,1:21.583,4.0
1638,18,Jenson,Button,871,2012,44,114.293,40.0,220.611,121.55749999999998,18.03895726824534,19.668,,1.0,13.0,1.0,1:49.250,1:47.654,1:47.573,1.0
1639,18,Jenson,Button,872,2012,32,88.926,31.0,234.518,91.09421875000001,3.5455636681349256,23.375,,,,1.0,1:24.672,1:24.255,1:24.133,2.0
1640,18,Jenson,Button,873,2012,59,112.625,47.0,162.155,122.62886440677966,17.011265662189086,29.8405,0.252437120883597,2.0,15.0,1.0,1:49.381,1:47.661,1:46.939,4.0
1641,18,Jenson,Button,874,2012,53,96.606,51.0,216.396,101.15735849056603,9.049921402324102,20.666,0.6123544725075499,4.0,22.0,1.0,1:33.077,1:31.772,1:31.290,3.0
1642,18,Jenson,Button,876,2012,60,88.203,60.0,209.176,91.61683333333333,2.783684773982851,21.509,,5.0,68.0,1.0,1:26.564,1:25.467,1:25.659,4.0
1643,18,Jenson,Button,877,2012,55,104.533,50.0,191.273,115.7537090909091,17.6535693145447,19.455,,4.0,24.0,1.0,1:42.342,1:41.873,1:41.290,6.0
1644,18,Jenson,Button,878,2012,56,100.15,54.0,198.17,103.780375,3.9634925441745525,21.445,,5.0,69.0,1.0,1:37.565,1:37.616,,12.0
1645,18,Jenson,Button,879,2012,71,78.108,37.0,198.601,89.05149295774649,13.719115773123944,21.503,0.06646803743153631,1.0,18.0,1.0,1:15.456,1:13.515,1:12.513,2.0
1646,18,Jenson,Button,88,2005,53,92.75399999999999,19.0,225.383,101.35318867924526,19.09407573956726,,,5.0,22.0,16.0,1:46.141,,,2.0
1647,18,Jenson,Button,880,2013,58,90.19800000000001,41.0,211.654,94.56646551724138,4.945972808771383,22.46366666666667,1.0286030980574261,9.0,1.0,1.0,1:44.688,1:36.644,1:30.357,10.0
1648,18,Jenson,Button,881,2013,53,100.556,43.0,198.444,108.20867924528307,15.106175835594756,49.43633333333333,47.980174117371995,17.0,2.0,1.0,1:37.487,1:37.117,1:53.175,8.0
1649,18,Jenson,Button,882,2013,56,98.05799999999999,56.0,200.122,103.96839285714289,2.9819665425753796,19.88,0.025455844122716675,5.0,17.0,1.0,1:36.667,1:35.784,2:05.673,8.0
